[['43.681907', '3.810007', '0.000000'], ['42.543453', '3.648469', '0.000000']]
[['42.543453', '3.648469', '0.000000'], ['41.407520', '3.470057', '0.000000']]
[['41.407520', '3.470057', '0.000000'], ['40.274359', '3.274812', '0.000000']]
[['40.274359', '3.274812', '0.000000'], ['39.144219', '3.062777', '0.000000']]
[['39.144219', '3.062777', '0.000000'], ['38.017350', '2.833997', '0.000000']]
[['38.017350', '2.833997', '0.000000'], ['36.893999', '2.588524', '0.000000']]
[['36.893999', '2.588524', '0.000000'], ['35.774414', '2.326411', '0.000000']]
[['35.774414', '2.326411', '0.000000'], ['34.658841', '2.047717', '0.000000']]
[['34.658841', '2.047717', '0.000000'], ['33.547525', '1.752502', '0.000000']]
[['33.547525', '1.752502', '0.000000'], ['32.650834', '1.500000', '0.000000']]
[['32.650834', '1.500000', '0.000000'], ['1.500000', '1.500000', '0.000000']]
[['2.000000', '2.000000', '0.000000'], ['2.000000', '9.500000', '0.000000']]
[['2.000000', '9.500000', '0.000000'], ['2.000000', '17.000000', '0.000000']]
[['2.000000', '17.000000', '0.000000'], ['32.581778', '17.000000', '0.000000']]
[['32.581778', '17.000000', '0.000000'], ['33.415570', '16.765210', '0.000000']]
[['33.415570', '16.765210', '0.000000'], ['34.534055', '16.468091', '0.000000']]
[['34.534055', '16.468091', '0.000000'], ['35.656826', '16.187598', '0.000000']]
[['35.656826', '16.187598', '0.000000'], ['36.783635', '15.923794', '0.000000']]
[['36.783635', '15.923794', '0.000000'], ['37.914233', '15.676737', '0.000000']]
[['37.914233', '15.676737', '0.000000'], ['39.048373', '15.446482', '0.000000']]
[['39.048373', '15.446482', '0.000000'], ['40.185804', '15.233078', '0.000000']]
[['40.185804', '15.233078', '0.000000'], ['41.326275', '15.036573', '0.000000']]
[['41.326275', '15.036573', '0.000000'], ['42.469537', '14.857011', '0.000000']]
[['42.469537', '14.857011', '0.000000'], ['43.615337', '14.694430', '0.000000']]
[['43.615337', '14.694430', '0.000000'], ['44.763423', '14.548867', '0.000000']]
[['44.763423', '14.548867', '0.000000'], ['45.913543', '14.420354', '0.000000']]
[['45.913543', '14.420354', '0.000000'], ['47.065442', '14.308918', '0.000000']]
[['47.065442', '14.308918', '0.000000'], ['48.218868', '14.214585', '0.000000']]
[['48.218868', '14.214585', '0.000000'], ['49.373566', '14.137375', '0.000000']]
[['49.373566', '14.137375', '0.000000'], ['50.529283', '14.077305', '0.000000']]
[['50.529283', '14.077305', '0.000000'], ['51.685764', '14.034388', '0.000000']]
[['51.685764', '14.034388', '0.000000'], ['52.842662', '14.008636', '0.000000']]
[['52.842662', '14.008636', '0.000000'], ['53.992489', '14.000000', '0.000000']]
[['53.992489', '14.000000', '0.000000'], ['82.500000', '14.000000', '0.000000']]
[['82.500000', '14.000000', '0.000000'], ['111.007511', '14.000000', '0.000000']]
[['111.007511', '14.000000', '0.000000'], ['112.157338', '14.008636', '0.000000']]
[['112.157338', '14.008636', '0.000000'], ['113.314236', '14.034388', '0.000000']]
[['113.314236', '14.034388', '0.000000'], ['114.470717', '14.077305', '0.000000']]
[['114.470717', '14.077305', '0.000000'], ['115.626434', '14.137375', '0.000000']]
[['115.626434', '14.137375', '0.000000'], ['116.781132', '14.214585', '0.000000']]
[['116.781132', '14.214585', '0.000000'], ['117.934558', '14.308918', '0.000000']]
[['117.934558', '14.308918', '0.000000'], ['119.086457', '14.420354', '0.000000']]
[['119.086457', '14.420354', '0.000000'], ['120.236577', '14.548867', '0.000000']]
[['120.236577', '14.548867', '0.000000'], ['121.384663', '14.694430', '0.000000']]
[['121.384663', '14.694430', '0.000000'], ['122.530463', '14.857011', '0.000000']]
[['122.530463', '14.857011', '0.000000'], ['123.673725', '15.036573', '0.000000']]
[['123.673725', '15.036573', '0.000000'], ['124.814196', '15.233078', '0.000000']]
[['124.814196', '15.233078', '0.000000'], ['125.951627', '15.446482', '0.000000']]
[['125.951627', '15.446482', '0.000000'], ['127.085767', '15.676737', '0.000000']]
[['127.085767', '15.676737', '0.000000'], ['128.216365', '15.923794', '0.000000']]
[['128.216365', '15.923794', '0.000000'], ['129.343174', '16.187598', '0.000000']]
[['129.343174', '16.187598', '0.000000'], ['130.465945', '16.468091', '0.000000']]
[['130.465945', '16.468091', '0.000000'], ['131.584430', '16.765210', '0.000000']]
[['131.584430', '16.765210', '0.000000'], ['132.418222', '17.000000', '0.000000']]
[['132.418222', '17.000000', '0.000000'], ['163.000000', '17.000000', '0.000000']]
[['163.000000', '17.000000', '0.000000'], ['163.000000', '9.500000', '0.000000']]
[['163.000000', '9.500000', '0.000000'], ['163.000000', '2.000000', '0.000000']]
[['163.000000', '2.000000', '0.000000'], ['132.418222', '2.000000', '0.000000']]
[['132.418222', '2.000000', '0.000000'], ['131.584430', '2.234790', '0.000000']]
[['131.584430', '2.234790', '0.000000'], ['130.465945', '2.531909', '0.000000']]
[['130.465945', '2.531909', '0.000000'], ['129.343174', '2.812402', '0.000000']]
[['129.343174', '2.812402', '0.000000'], ['128.216365', '3.076206', '0.000000']]
[['128.216365', '3.076206', '0.000000'], ['127.085767', '3.323263', '0.000000']]
[['127.085767', '3.323263', '0.000000'], ['125.951627', '3.553518', '0.000000']]
[['125.951627', '3.553518', '0.000000'], ['124.814196', '3.766922', '0.000000']]
[['124.814196', '3.766922', '0.000000'], ['123.673725', '3.963427', '0.000000']]
[['123.673725', '3.963427', '0.000000'], ['122.530463', '4.142989', '0.000000']]
[['122.530463', '4.142989', '0.000000'], ['121.384663', '4.305570', '0.000000']]
[['121.384663', '4.305570', '0.000000'], ['120.236577', '4.451133', '0.000000']]
[['120.236577', '4.451133', '0.000000'], ['119.086457', '4.579646', '0.000000']]
[['119.086457', '4.579646', '0.000000'], ['117.934558', '4.691082', '0.000000']]
[['117.934558', '4.691082', '0.000000'], ['116.781132', '4.785415', '0.000000']]
[['116.781132', '4.785415', '0.000000'], ['115.626434', '4.862625', '0.000000']]
[['115.626434', '4.862625', '0.000000'], ['114.470717', '4.922695', '0.000000']]
[['114.470717', '4.922695', '0.000000'], ['113.314236', '4.965612', '0.000000']]
[['113.314236', '4.965612', '0.000000'], ['112.157338', '4.991364', '0.000000']]
[['112.157338', '4.991364', '0.000000'], ['111.007511', '5.000000', '0.000000']]
[['111.007511', '5.000000', '0.000000'], ['82.500000', '5.000000', '0.000000']]
[['82.500000', '5.000000', '0.000000'], ['53.992489', '5.000000', '0.000000']]
[['53.992489', '5.000000', '0.000000'], ['52.842662', '4.991364', '0.000000']]
[['52.842662', '4.991364', '0.000000'], ['51.685764', '4.965612', '0.000000']]
[['51.685764', '4.965612', '0.000000'], ['50.529283', '4.922695', '0.000000']]
[['50.529283', '4.922695', '0.000000'], ['49.373566', '4.862625', '0.000000']]
[['49.373566', '4.862625', '0.000000'], ['48.218868', '4.785415', '0.000000']]
[['48.218868', '4.785415', '0.000000'], ['47.065442', '4.691082', '0.000000']]
[['47.065442', '4.691082', '0.000000'], ['45.913543', '4.579646', '0.000000']]
[['45.913543', '4.579646', '0.000000'], ['44.763423', '4.451133', '0.000000']]
[['44.763423', '4.451133', '0.000000'], ['43.615337', '4.305570', '0.000000']]
[['43.615337', '4.305570', '0.000000'], ['42.469537', '4.142989', '0.000000']]
[['42.469537', '4.142989', '0.000000'], ['41.326275', '3.963427', '0.000000']]
[['41.326275', '3.963427', '0.000000'], ['40.185804', '3.766922', '0.000000']]
[['40.185804', '3.766922', '0.000000'], ['39.048373', '3.553518', '0.000000']]
[['39.048373', '3.553518', '0.000000'], ['37.914233', '3.323263', '0.000000']]
[['37.914233', '3.323263', '0.000000'], ['36.783635', '3.076206', '0.000000']]
[['36.783635', '3.076206', '0.000000'], ['35.656826', '2.812402', '0.000000']]
[['35.656826', '2.812402', '0.000000'], ['34.534055', '2.531909', '0.000000']]
[['34.534055', '2.531909', '0.000000'], ['33.415570', '2.234790', '0.000000']]
[['33.415570', '2.234790', '0.000000'], ['32.581778', '2.000000', '0.000000']]
[['32.581778', '2.000000', '0.000000'], ['2.000000', '2.000000', '0.000000']]
[['2.500000', '2.500000', '0.000000'], ['2.500000', '9.500000', '0.000000']]
[['2.500000', '9.500000', '0.000000'], ['2.500000', '16.500000', '0.000000']]
[['2.500000', '16.500000', '0.000000'], ['32.512723', '16.500000', '0.000000']]
[['32.512723', '16.500000', '0.000000'], ['33.283615', '16.282923', '0.000000']]
[['33.283615', '16.282923', '0.000000'], ['34.409270', '15.983898', '0.000000']]
[['34.409270', '15.983898', '0.000000'], ['35.539238', '15.701607', '0.000000']]
[['35.539238', '15.701607', '0.000000'], ['36.673270', '15.436112', '0.000000']]
[['36.673270', '15.436112', '0.000000'], ['37.811116', '15.187472', '0.000000']]
[['37.811116', '15.187472', '0.000000'], ['38.952526', '14.955740', '0.000000']]
[['38.952526', '14.955740', '0.000000'], ['40.097249', '14.740969', '0.000000']]
[['40.097249', '14.740969', '0.000000'], ['41.245031', '14.543204', '0.000000']]
[['41.245031', '14.543204', '0.000000'], ['42.395622', '14.362491', '0.000000']]
[['42.395622', '14.362491', '0.000000'], ['43.548767', '14.198868', '0.000000']]
[['43.548767', '14.198868', '0.000000'], ['44.704213', '14.052372', '0.000000']]
[['44.704213', '14.052372', '0.000000'], ['45.861705', '13.923034', '0.000000']]
[['45.861705', '13.923034', '0.000000'], ['47.020988', '13.810884', '0.000000']]
[['47.020988', '13.810884', '0.000000'], ['48.181808', '13.715946', '0.000000']]
[['48.181808', '13.715946', '0.000000'], ['49.343909', '13.638241', '0.000000']]
[['49.343909', '13.638241', '0.000000'], ['50.507035', '13.577786', '0.000000']]
[['50.507035', '13.577786', '0.000000'], ['51.670929', '13.534594', '0.000000']]
[['51.670929', '13.534594', '0.000000'], ['52.835221', '13.508678', '0.000000']]
[['52.835221', '13.508678', '0.000000'], ['53.990611', '13.500000', '0.000000']]
[['53.990611', '13.500000', '0.000000'], ['82.500000', '13.500000', '0.000000']]
[['82.500000', '13.500000', '0.000000'], ['111.009389', '13.500000', '0.000000']]
[['111.009389', '13.500000', '0.000000'], ['112.164779', '13.508678', '0.000000']]
[['112.164779', '13.508678', '0.000000'], ['113.329071', '13.534594', '0.000000']]
[['113.329071', '13.534594', '0.000000'], ['114.492965', '13.577786', '0.000000']]
[['114.492965', '13.577786', '0.000000'], ['115.656091', '13.638241', '0.000000']]
[['115.656091', '13.638241', '0.000000'], ['116.818192', '13.715946', '0.000000']]
[['116.818192', '13.715946', '0.000000'], ['117.979012', '13.810884', '0.000000']]
[['117.979012', '13.810884', '0.000000'], ['119.138295', '13.923034', '0.000000']]
[['119.138295', '13.923034', '0.000000'], ['120.295787', '14.052372', '0.000000']]
[['120.295787', '14.052372', '0.000000'], ['121.451233', '14.198868', '0.000000']]
[['121.451233', '14.198868', '0.000000'], ['122.604378', '14.362491', '0.000000']]
[['122.604378', '14.362491', '0.000000'], ['123.754969', '14.543204', '0.000000']]
[['123.754969', '14.543204', '0.000000'], ['124.902751', '14.740969', '0.000000']]
[['124.902751', '14.740969', '0.000000'], ['126.047474', '14.955740', '0.000000']]
[['126.047474', '14.955740', '0.000000'], ['127.188884', '15.187472', '0.000000']]
[['127.188884', '15.187472', '0.000000'], ['128.326730', '15.436112', '0.000000']]
[['128.326730', '15.436112', '0.000000'], ['129.460762', '15.701607', '0.000000']]
[['129.460762', '15.701607', '0.000000'], ['130.590730', '15.983898', '0.000000']]
[['130.590730', '15.983898', '0.000000'], ['131.716385', '16.282923', '0.000000']]
[['131.716385', '16.282923', '0.000000'], ['132.487277', '16.500000', '0.000000']]
[['132.487277', '16.500000', '0.000000'], ['162.500000', '16.500000', '0.000000']]
[['162.500000', '16.500000', '0.000000'], ['162.500000', '9.500000', '0.000000']]
[['162.500000', '9.500000', '0.000000'], ['162.500000', '2.500000', '0.000000']]
[['162.500000', '2.500000', '0.000000'], ['132.487277', '2.500000', '0.000000']]
[['132.487277', '2.500000', '0.000000'], ['131.716385', '2.717077', '0.000000']]
[['131.716385', '2.717077', '0.000000'], ['130.590730', '3.016102', '0.000000']]
[['130.590730', '3.016102', '0.000000'], ['129.460762', '3.298393', '0.000000']]
[['129.460762', '3.298393', '0.000000'], ['128.326730', '3.563888', '0.000000']]
[['128.326730', '3.563888', '0.000000'], ['127.188884', '3.812528', '0.000000']]
[['127.188884', '3.812528', '0.000000'], ['126.047474', '4.044260', '0.000000']]
[['126.047474', '4.044260', '0.000000'], ['124.902751', '4.259031', '0.000000']]
[['124.902751', '4.259031', '0.000000'], ['123.754969', '4.456796', '0.000000']]
[['123.754969', '4.456796', '0.000000'], ['122.604378', '4.637509', '0.000000']]
[['122.604378', '4.637509', '0.000000'], ['121.451233', '4.801132', '0.000000']]
[['121.451233', '4.801132', '0.000000'], ['120.295787', '4.947628', '0.000000']]
[['120.295787', '4.947628', '0.000000'], ['119.138295', '5.076966', '0.000000']]
[['119.138295', '5.076966', '0.000000'], ['117.979012', '5.189116', '0.000000']]
[['117.979012', '5.189116', '0.000000'], ['116.818192', '5.284054', '0.000000']]
[['116.818192', '5.284054', '0.000000'], ['115.656091', '5.361759', '0.000000']]
[['115.656091', '5.361759', '0.000000'], ['114.492965', '5.422214', '0.000000']]
[['114.492965', '5.422214', '0.000000'], ['113.329071', '5.465406', '0.000000']]
[['113.329071', '5.465406', '0.000000'], ['112.164779', '5.491322', '0.000000']]
[['112.164779', '5.491322', '0.000000'], ['111.009389', '5.500000', '0.000000']]
[['111.009389', '5.500000', '0.000000'], ['82.500000', '5.500000', '0.000000']]
[['82.500000', '5.500000', '0.000000'], ['53.990611', '5.500000', '0.000000']]
[['53.990611', '5.500000', '0.000000'], ['52.835221', '5.491322', '0.000000']]
[['52.835221', '5.491322', '0.000000'], ['51.670929', '5.465406', '0.000000']]
[['51.670929', '5.465406', '0.000000'], ['50.507035', '5.422214', '0.000000']]
[['50.507035', '5.422214', '0.000000'], ['49.343909', '5.361759', '0.000000']]
[['49.343909', '5.361759', '0.000000'], ['48.181808', '5.284054', '0.000000']]
[['48.181808', '5.284054', '0.000000'], ['47.020988', '5.189116', '0.000000']]
[['47.020988', '5.189116', '0.000000'], ['45.861705', '5.076966', '0.000000']]
[['45.861705', '5.076966', '0.000000'], ['44.704213', '4.947628', '0.000000']]
[['44.704213', '4.947628', '0.000000'], ['43.548767', '4.801132', '0.000000']]
[['43.548767', '4.801132', '0.000000'], ['42.395622', '4.637509', '0.000000']]
[['42.395622', '4.637509', '0.000000'], ['41.245031', '4.456796', '0.000000']]
[['41.245031', '4.456796', '0.000000'], ['40.097249', '4.259031', '0.000000']]
[['40.097249', '4.259031', '0.000000'], ['38.952526', '4.044260', '0.000000']]
[['38.952526', '4.044260', '0.000000'], ['37.811116', '3.812528', '0.000000']]
[['37.811116', '3.812528', '0.000000'], ['36.673270', '3.563888', '0.000000']]
[['36.673270', '3.563888', '0.000000'], ['35.539238', '3.298393', '0.000000']]
[['35.539238', '3.298393', '0.000000'], ['34.409270', '3.016102', '0.000000']]
[['34.409270', '3.016102', '0.000000'], ['33.283615', '2.717077', '0.000000']]
[['33.283615', '2.717077', '0.000000'], ['32.512723', '2.500000', '0.000000']]
[['32.512723', '2.500000', '0.000000'], ['2.500000', '2.500000', '0.000000']]
[['3.000000', '3.000000', '0.000000'], ['3.000000', '9.500000', '0.000000']]
[['3.000000', '9.500000', '0.000000'], ['3.000000', '16.000000', '0.000000']]
[['3.000000', '16.000000', '0.000000'], ['32.443668', '16.000000', '0.000000']]
[['32.443668', '16.000000', '0.000000'], ['33.151659', '15.800635', '0.000000']]
[['33.151659', '15.800635', '0.000000'], ['34.284485', '15.499706', '0.000000']]
[['34.284485', '15.499706', '0.000000'], ['35.421650', '15.215617', '0.000000']]
[['35.421650', '15.215617', '0.000000'], ['36.562906', '14.948431', '0.000000']]
[['36.562906', '14.948431', '0.000000'], ['37.708000', '14.698206', '0.000000']]
[['37.708000', '14.698206', '0.000000'], ['38.856680', '14.464999', '0.000000']]
[['38.856680', '14.464999', '0.000000'], ['40.008694', '14.248859', '0.000000']]
[['40.008694', '14.248859', '0.000000'], ['41.163787', '14.049835', '0.000000']]
[['41.163787', '14.049835', '0.000000'], ['42.321707', '13.867970', '0.000000']]
[['42.321707', '13.867970', '0.000000'], ['43.482197', '13.703305', '0.000000']]
[['43.482197', '13.703305', '0.000000'], ['44.645002', '13.555876', '0.000000']]
[['44.645002', '13.555876', '0.000000'], ['45.809867', '13.425715', '0.000000']]
[['45.809867', '13.425715', '0.000000'], ['46.976535', '13.312850', '0.000000']]
[['46.976535', '13.312850', '0.000000'], ['48.144749', '13.217308', '0.000000']]
[['48.144749', '13.217308', '0.000000'], ['49.314251', '13.139108', '0.000000']]
[['49.314251', '13.139108', '0.000000'], ['50.484786', '13.078268', '0.000000']]
[['50.484786', '13.078268', '0.000000'], ['51.656094', '13.034801', '0.000000']]
[['51.656094', '13.034801', '0.000000'], ['52.827779', '13.008720', '0.000000']]
[['52.827779', '13.008720', '0.000000'], ['53.988734', '13.000000', '0.000000']]
[['53.988734', '13.000000', '0.000000'], ['82.500000', '13.000000', '0.000000']]
[['82.500000', '13.000000', '0.000000'], ['111.011266', '13.000000', '0.000000']]
[['111.011266', '13.000000', '0.000000'], ['112.172221', '13.008720', '0.000000']]
[['112.172221', '13.008720', '0.000000'], ['113.343906', '13.034801', '0.000000']]
[['113.343906', '13.034801', '0.000000'], ['114.515214', '13.078268', '0.000000']]
[['114.515214', '13.078268', '0.000000'], ['115.685749', '13.139108', '0.000000']]
[['115.685749', '13.139108', '0.000000'], ['116.855251', '13.217308', '0.000000']]
[['116.855251', '13.217308', '0.000000'], ['118.023465', '13.312850', '0.000000']]
[['118.023465', '13.312850', '0.000000'], ['119.190133', '13.425715', '0.000000']]
[['119.190133', '13.425715', '0.000000'], ['120.354998', '13.555876', '0.000000']]
[['120.354998', '13.555876', '0.000000'], ['121.517803', '13.703305', '0.000000']]
[['121.517803', '13.703305', '0.000000'], ['122.678293', '13.867970', '0.000000']]
[['122.678293', '13.867970', '0.000000'], ['123.836213', '14.049835', '0.000000']]
[['123.836213', '14.049835', '0.000000'], ['124.991306', '14.248859', '0.000000']]
[['124.991306', '14.248859', '0.000000'], ['126.143320', '14.464999', '0.000000']]
[['126.143320', '14.464999', '0.000000'], ['127.292000', '14.698206', '0.000000']]
[['127.292000', '14.698206', '0.000000'], ['128.437094', '14.948431', '0.000000']]
[['128.437094', '14.948431', '0.000000'], ['129.578350', '15.215617', '0.000000']]
[['129.578350', '15.215617', '0.000000'], ['130.715515', '15.499706', '0.000000']]
[['130.715515', '15.499706', '0.000000'], ['131.848341', '15.800635', '0.000000']]
[['131.848341', '15.800635', '0.000000'], ['132.556332', '16.000000', '0.000000']]
[['132.556332', '16.000000', '0.000000'], ['162.000000', '16.000000', '0.000000']]
[['162.000000', '16.000000', '0.000000'], ['162.000000', '9.500000', '0.000000']]
[['162.000000', '9.500000', '0.000000'], ['162.000000', '3.000000', '0.000000']]
[['162.000000', '3.000000', '0.000000'], ['132.556332', '3.000000', '0.000000']]
[['132.556332', '3.000000', '0.000000'], ['131.848341', '3.199365', '0.000000']]
[['131.848341', '3.199365', '0.000000'], ['130.715515', '3.500294', '0.000000']]
[['130.715515', '3.500294', '0.000000'], ['129.578350', '3.784383', '0.000000']]
[['129.578350', '3.784383', '0.000000'], ['128.437094', '4.051569', '0.000000']]
[['128.437094', '4.051569', '0.000000'], ['127.292000', '4.301794', '0.000000']]
[['127.292000', '4.301794', '0.000000'], ['126.143320', '4.535001', '0.000000']]
[['126.143320', '4.535001', '0.000000'], ['124.991306', '4.751141', '0.000000']]
[['124.991306', '4.751141', '0.000000'], ['123.836213', '4.950165', '0.000000']]
[['123.836213', '4.950165', '0.000000'], ['122.678293', '5.132030', '0.000000']]
[['122.678293', '5.132030', '0.000000'], ['121.517803', '5.296695', '0.000000']]
[['121.517803', '5.296695', '0.000000'], ['120.354998', '5.444124', '0.000000']]
[['120.354998', '5.444124', '0.000000'], ['119.190133', '5.574285', '0.000000']]
[['119.190133', '5.574285', '0.000000'], ['118.023465', '5.687150', '0.000000']]
[['118.023465', '5.687150', '0.000000'], ['116.855251', '5.782692', '0.000000']]
[['116.855251', '5.782692', '0.000000'], ['115.685749', '5.860892', '0.000000']]
[['115.685749', '5.860892', '0.000000'], ['114.515214', '5.921732', '0.000000']]
[['114.515214', '5.921732', '0.000000'], ['113.343906', '5.965199', '0.000000']]
[['113.343906', '5.965199', '0.000000'], ['112.172221', '5.991280', '0.000000']]
[['112.172221', '5.991280', '0.000000'], ['111.011266', '6.000000', '0.000000']]
[['111.011266', '6.000000', '0.000000'], ['82.500000', '6.000000', '0.000000']]
[['82.500000', '6.000000', '0.000000'], ['53.988734', '6.000000', '0.000000']]
[['53.988734', '6.000000', '0.000000'], ['52.827779', '5.991280', '0.000000']]
[['52.827779', '5.991280', '0.000000'], ['51.656094', '5.965199', '0.000000']]
[['51.656094', '5.965199', '0.000000'], ['50.484786', '5.921732', '0.000000']]
[['50.484786', '5.921732', '0.000000'], ['49.314251', '5.860892', '0.000000']]
[['49.314251', '5.860892', '0.000000'], ['48.144749', '5.782692', '0.000000']]
[['48.144749', '5.782692', '0.000000'], ['46.976535', '5.687150', '0.000000']]
[['46.976535', '5.687150', '0.000000'], ['45.809867', '5.574285', '0.000000']]
[['45.809867', '5.574285', '0.000000'], ['44.645002', '5.444124', '0.000000']]
[['44.645002', '5.444124', '0.000000'], ['43.482197', '5.296695', '0.000000']]
[['43.482197', '5.296695', '0.000000'], ['42.321707', '5.132030', '0.000000']]
[['42.321707', '5.132030', '0.000000'], ['41.163787', '4.950165', '0.000000']]
[['41.163787', '4.950165', '0.000000'], ['40.008694', '4.751141', '0.000000']]
[['40.008694', '4.751141', '0.000000'], ['38.856680', '4.535001', '0.000000']]
[['38.856680', '4.535001', '0.000000'], ['37.708000', '4.301794', '0.000000']]
[['37.708000', '4.301794', '0.000000'], ['36.562906', '4.051569', '0.000000']]
[['36.562906', '4.051569', '0.000000'], ['35.421650', '3.784383', '0.000000']]
[['35.421650', '3.784383', '0.000000'], ['34.284485', '3.500294', '0.000000']]
[['34.284485', '3.500294', '0.000000'], ['33.151659', '3.199365', '0.000000']]
[['33.151659', '3.199365', '0.000000'], ['32.443668', '3.000000', '0.000000']]
[['32.443668', '3.000000', '0.000000'], ['3.000000', '3.000000', '0.000000']]
[['3.500000', '3.500000', '0.000000'], ['3.500000', '9.500000', '0.000000']]
[['3.500000', '9.500000', '0.000000'], ['3.500000', '15.500000', '0.000000']]
[['3.500000', '15.500000', '0.000000'], ['32.374612', '15.500000', '0.000000']]
[['32.374612', '15.500000', '0.000000'], ['33.019704', '15.318347', '0.000000']]
[['33.019704', '15.318347', '0.000000'], ['34.159700', '15.015513', '0.000000']]
[['34.159700', '15.015513', '0.000000'], ['35.304063', '14.729626', '0.000000']]
[['35.304063', '14.729626', '0.000000'], ['36.452541', '14.460749', '0.000000']]
[['36.452541', '14.460749', '0.000000'], ['37.604883', '14.208941', '0.000000']]
[['37.604883', '14.208941', '0.000000'], ['38.760833', '13.974257', '0.000000']]
[['38.760833', '13.974257', '0.000000'], ['39.920138', '13.756750', '0.000000']]
[['39.920138', '13.756750', '0.000000'], ['41.082543', '13.556466', '0.000000']]
[['41.082543', '13.556466', '0.000000'], ['42.247791', '13.373450', '0.000000']]
[['42.247791', '13.373450', '0.000000'], ['43.415627', '13.207743', '0.000000']]
[['43.415627', '13.207743', '0.000000'], ['44.585792', '13.059380', '0.000000']]
[['44.585792', '13.059380', '0.000000'], ['45.758029', '12.928395', '0.000000']]
[['45.758029', '12.928395', '0.000000'], ['46.932081', '12.814817', '0.000000']]
[['46.932081', '12.814817', '0.000000'], ['48.107689', '12.718669', '0.000000']]
[['48.107689', '12.718669', '0.000000'], ['49.284594', '12.639974', '0.000000']]
[['49.284594', '12.639974', '0.000000'], ['50.462537', '12.578749', '0.000000']]
[['50.462537', '12.578749', '0.000000'], ['51.641259', '12.535007', '0.000000']]
[['51.641259', '12.535007', '0.000000'], ['52.820338', '12.508762', '0.000000']]
[['52.820338', '12.508762', '0.000000'], ['53.986856', '12.500000', '0.000000']]
[['53.986856', '12.500000', '0.000000'], ['82.500000', '12.500000', '0.000000']]
[['82.500000', '12.500000', '0.000000'], ['111.013144', '12.500000', '0.000000']]
[['111.013144', '12.500000', '0.000000'], ['112.179662', '12.508762', '0.000000']]
[['112.179662', '12.508762', '0.000000'], ['113.358741', '12.535007', '0.000000']]
[['113.358741', '12.535007', '0.000000'], ['114.537463', '12.578749', '0.000000']]
[['114.537463', '12.578749', '0.000000'], ['115.715406', '12.639974', '0.000000']]
[['115.715406', '12.639974', '0.000000'], ['116.892311', '12.718669', '0.000000']]
[['116.892311', '12.718669', '0.000000'], ['118.067919', '12.814817', '0.000000']]
[['118.067919', '12.814817', '0.000000'], ['119.241971', '12.928395', '0.000000']]
[['119.241971', '12.928395', '0.000000'], ['120.414208', '13.059380', '0.000000']]
[['120.414208', '13.059380', '0.000000'], ['121.584373', '13.207743', '0.000000']]
[['121.584373', '13.207743', '0.000000'], ['122.752209', '13.373450', '0.000000']]
[['122.752209', '13.373450', '0.000000'], ['123.917457', '13.556466', '0.000000']]
[['123.917457', '13.556466', '0.000000'], ['125.079862', '13.756750', '0.000000']]
[['125.079862', '13.756750', '0.000000'], ['126.239167', '13.974257', '0.000000']]
[['126.239167', '13.974257', '0.000000'], ['127.395117', '14.208941', '0.000000']]
[['127.395117', '14.208941', '0.000000'], ['128.547459', '14.460749', '0.000000']]
[['128.547459', '14.460749', '0.000000'], ['129.695937', '14.729626', '0.000000']]
[['129.695937', '14.729626', '0.000000'], ['130.840300', '15.015513', '0.000000']]
[['130.840300', '15.015513', '0.000000'], ['131.980296', '15.318347', '0.000000']]
[['131.980296', '15.318347', '0.000000'], ['132.625388', '15.500000', '0.000000']]
[['132.625388', '15.500000', '0.000000'], ['161.500000', '15.500000', '0.000000']]
[['161.500000', '15.500000', '0.000000'], ['161.500000', '9.500000', '0.000000']]
[['161.500000', '9.500000', '0.000000'], ['161.500000', '3.500000', '0.000000']]
[['161.500000', '3.500000', '0.000000'], ['132.625388', '3.500000', '0.000000']]
[['132.625388', '3.500000', '0.000000'], ['131.980296', '3.681653', '0.000000']]
[['131.980296', '3.681653', '0.000000'], ['130.840300', '3.984487', '0.000000']]
[['130.840300', '3.984487', '0.000000'], ['129.695937', '4.270374', '0.000000']]
[['129.695937', '4.270374', '0.000000'], ['128.547459', '4.539251', '0.000000']]
[['128.547459', '4.539251', '0.000000'], ['127.395117', '4.791059', '0.000000']]
[['127.395117', '4.791059', '0.000000'], ['126.239167', '5.025743', '0.000000']]
[['126.239167', '5.025743', '0.000000'], ['125.079862', '5.243250', '0.000000']]
[['125.079862', '5.243250', '0.000000'], ['123.917457', '5.443534', '0.000000']]
[['123.917457', '5.443534', '0.000000'], ['122.752209', '5.626550', '0.000000']]
[['122.752209', '5.626550', '0.000000'], ['121.584373', '5.792257', '0.000000']]
[['121.584373', '5.792257', '0.000000'], ['120.414208', '5.940620', '0.000000']]
[['120.414208', '5.940620', '0.000000'], ['119.241971', '6.071605', '0.000000']]
[['119.241971', '6.071605', '0.000000'], ['118.067919', '6.185183', '0.000000']]
[['118.067919', '6.185183', '0.000000'], ['116.892311', '6.281331', '0.000000']]
[['116.892311', '6.281331', '0.000000'], ['115.715406', '6.360026', '0.000000']]
[['115.715406', '6.360026', '0.000000'], ['114.537463', '6.421251', '0.000000']]
[['114.537463', '6.421251', '0.000000'], ['113.358741', '6.464993', '0.000000']]
[['113.358741', '6.464993', '0.000000'], ['112.179662', '6.491238', '0.000000']]
[['112.179662', '6.491238', '0.000000'], ['111.013144', '6.500000', '0.000000']]
